traceId,spanId,parentSpanId,timestamp,srcService,srcRoute,dstService,dstRoute,latency_ms
trace00720,span04987,span04985,2025-11-21T15:01:51.564000Z,user-service,/getUser,db-logs,/insertAuthLog,31.2
trace00721,span04988,,2025-11-21T15:01:51.644000Z,api-gateway,/v1/orders,order-service,/createOrder,25.9
trace00721,span04989,span04988,2025-11-21T15:01:51.670000Z,order-service,/createOrder,cart-service,/getCart,17.9
trace00721,span04990,span04988,2025-11-21T15:01:51.670000Z,order-service,/createOrder,payment-service,/authorize,40.6
trace00721,span04991,span04988,2025-11-21T15:01:51.670000Z,order-service,/createOrder,inventory-service,/reserve,45.6
trace00721,span04992,span04989,2025-11-21T15:01:51.688000Z,cart-service,/getCart,db-orders,/insertLineItems,28.9
trace00721,span04993,span04989,2025-11-21T15:01:51.688000Z,cart-service,/getCart,db-cache,/updateCartCache,5.4
trace00721,span04994,span04990,2025-11-21T15:01:51.711000Z,payment-service,/authorize,db-payments,/insertPayment,19.6
trace00721,span04995,span04990,2025-11-21T15:01:51.711000Z,payment-service,/authorize,db-logs,/insertPaymentLog,27.5
trace00721,span04996,span04991,2025-11-21T15:01:51.716000Z,inventory-service,/reserve,db-inventory,/reserveItems,33.1
trace00721,span04997,span04988,2025-11-21T15:01:51.766000Z,order-service,/createOrder,db-orders,/finalizeOrder,44.0
trace00721,span04998,span04988,2025-11-21T15:01:51.766000Z,order-service,/createOrder,db-logs,/insertOrderAudit,23.5
trace00722,span04999,,2025-11-21T15:01:51.866000Z,api-gateway,/v1/login,auth-service,/verify,21.0
trace00722,span05000,span04999,2025-11-21T15:01:51.887000Z,auth-service,/verify,cache-service,/checkToken,6.2
trace00722,span05001,span04999,2025-11-21T15:01:51.893000Z,auth-service,/verify,user-service,/getUser,22.3
trace00722,span05002,span05001,2025-11-21T15:01:51.915000Z,user-service,/getUser,db-users,/queryUser,49.4
trace00722,span05003,span05001,2025-11-21T15:01:51.915000Z,user-service,/getUser,db-logs,/insertAuthLog,21.7
trace00723,span05004,,2025-11-21T15:01:51.992000Z,api-gateway,/v1/profile,profile-service,/getProfile,25.3
trace00723,span05005,span05004,2025-11-21T15:01:52.017000Z,profile-service,/getProfile,user-service,/getUser,13.7
trace00723,span05006,span05005,2025-11-21T15:01:52.031000Z,user-service,/getUser,db-users,/queryUser,30.5
trace00723,span05007,span05004,2025-11-21T15:01:52.017000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,31.3
trace00723,span05008,span05007,2025-11-21T15:01:52.048000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,54.7
trace00723,span05009,span05007,2025-11-21T15:01:52.048000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,31.1
trace00724,span05010,,2025-11-21T15:01:52.122000Z,api-gateway,/timeline,timeline-service,/getTimeline,25.8
trace00724,span05011,span05010,2025-11-21T15:01:52.148000Z,timeline-service,/getTimeline,post-service,/getUserPosts,28.3
trace00724,span05012,span05011,2025-11-21T15:01:52.176000Z,post-service,/getUserPosts,user-service,/getUser,17.2
trace00724,span05013,span05011,2025-11-21T15:01:52.176000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,11.5
trace00724,span05014,span05012,2025-11-21T15:01:52.193000Z,user-service,/getUser,db-users,/queryUser,23.8
trace00724,span05015,span05011,2025-11-21T15:01:52.176000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,32.7
trace00725,span05016,,2025-11-21T15:01:52.255000Z,api-gateway,/timeline,timeline-service,/getTimeline,25.0
trace00725,span05017,span05016,2025-11-21T15:01:52.280000Z,timeline-service,/getTimeline,post-service,/getUserPosts,26.1
trace00725,span05018,span05017,2025-11-21T15:01:52.306000Z,post-service,/getUserPosts,user-service,/getUser,21.5
trace00725,span05019,span05017,2025-11-21T15:01:52.306000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,21.6
trace00725,span05020,span05018,2025-11-21T15:01:52.328000Z,user-service,/getUser,db-users,/queryUser,34.2
trace00725,span05021,span05017,2025-11-21T15:01:52.306000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,26.5
trace00726,span05022,,2025-11-21T15:01:52.377000Z,api-gateway,/v1/profile,profile-service,/getProfile,18.2
trace00726,span05023,span05022,2025-11-21T15:01:52.395000Z,profile-service,/getProfile,user-service,/getUser,11.8
trace00726,span05024,span05023,2025-11-21T15:01:52.407000Z,user-service,/getUser,db-users,/queryUser,52.1
trace00726,span05025,span05022,2025-11-21T15:01:52.395000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,25.5
trace00726,span05026,span05025,2025-11-21T15:01:52.421000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,33.7
trace00726,span05027,span05025,2025-11-21T15:01:52.421000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,40.4
trace00727,span05028,,2025-11-21T15:01:52.501000Z,api-gateway,/timeline,timeline-service,/getTimeline,33.4
trace00727,span05029,span05028,2025-11-21T15:01:52.534000Z,timeline-service,/getTimeline,post-service,/getUserPosts,13.0
trace00727,span05030,span05029,2025-11-21T15:01:52.547000Z,post-service,/getUserPosts,user-service,/getUser,14.5
trace00727,span05031,span05029,2025-11-21T15:01:52.547000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,13.8
trace00727,span05032,span05030,2025-11-21T15:01:52.561000Z,user-service,/getUser,db-users,/queryUser,57.0
trace00727,span05033,span05029,2025-11-21T15:01:52.547000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,15.5
trace00728,span05034,,2025-11-21T15:01:52.647000Z,api-gateway,/v1/profile,profile-service,/getProfile,16.6
trace00728,span05035,span05034,2025-11-21T15:01:52.664000Z,profile-service,/getProfile,user-service,/getUser,16.7
trace00728,span05036,span05035,2025-11-21T15:01:52.681000Z,user-service,/getUser,db-users,/queryUser,30.0
trace00728,span05037,span05034,2025-11-21T15:01:52.664000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,37.3
trace00728,span05038,span05037,2025-11-21T15:01:52.701000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,38.2
trace00728,span05039,span05037,2025-11-21T15:01:52.701000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,37.9
trace00729,span05040,,2025-11-21T15:01:52.798000Z,api-gateway,/v1/login,auth-service,/verify,13.2
trace00729,span05041,span05040,2025-11-21T15:01:52.811000Z,auth-service,/verify,cache-service,/checkToken,3.0
trace00729,span05042,span05040,2025-11-21T15:01:52.814000Z,auth-service,/verify,user-service,/getUser,9.8
trace00729,span05043,span05042,2025-11-21T15:01:52.824000Z,user-service,/getUser,db-users,/queryUser,31.9
trace00729,span05044,span05042,2025-11-21T15:01:52.824000Z,user-service,/getUser,db-logs,/insertAuthLog,21.0
trace00730,span05045,,2025-11-21T15:01:52.901000Z,api-gateway,/v1/orders,order-service,/createOrder,28.4
trace00730,span05046,span05045,2025-11-21T15:01:52.929000Z,order-service,/createOrder,cart-service,/getCart,12.2
trace00730,span05047,span05045,2025-11-21T15:01:52.929000Z,order-service,/createOrder,payment-service,/authorize,51.2
trace00730,span05048,span05045,2025-11-21T15:01:52.929000Z,order-service,/createOrder,inventory-service,/reserve,46.2
trace00730,span05049,span05046,2025-11-21T15:01:52.941000Z,cart-service,/getCart,db-orders,/insertLineItems,24.8
trace00730,span05050,span05046,2025-11-21T15:01:52.941000Z,cart-service,/getCart,db-cache,/updateCartCache,7.5
trace00730,span05051,span05047,2025-11-21T15:01:52.980000Z,payment-service,/authorize,db-payments,/insertPayment,20.2
trace00730,span05052,span05047,2025-11-21T15:01:52.980000Z,payment-service,/authorize,db-logs,/insertPaymentLog,27.9
trace00730,span05053,span05048,2025-11-21T15:01:52.975000Z,inventory-service,/reserve,db-inventory,/reserveItems,26.9
trace00730,span05054,span05045,2025-11-21T15:01:53.030000Z,order-service,/createOrder,db-orders,/finalizeOrder,39.3
trace00730,span05055,span05045,2025-11-21T15:01:53.030000Z,order-service,/createOrder,db-logs,/insertOrderAudit,21.9
trace00731,span05056,,2025-11-21T15:01:53.121000Z,api-gateway,/v1/login,auth-service,/verify,12.1
trace00731,span05057,span05056,2025-11-21T15:01:53.133000Z,auth-service,/verify,cache-service,/checkToken,7.1
trace00731,span05058,span05056,2025-11-21T15:01:53.140000Z,auth-service,/verify,user-service,/getUser,8.4
trace00731,span05059,span05058,2025-11-21T15:01:53.148000Z,user-service,/getUser,db-users,/queryUser,34.9
trace00731,span05060,span05058,2025-11-21T15:01:53.148000Z,user-service,/getUser,db-logs,/insertAuthLog,33.4
trace00732,span05061,,2025-11-21T15:01:53.220000Z,api-gateway,/v1/login,auth-service,/verify,15.0
trace00732,span05062,span05061,2025-11-21T15:01:53.235000Z,auth-service,/verify,cache-service,/checkToken,7.4
trace00732,span05063,span05061,2025-11-21T15:01:53.242000Z,auth-service,/verify,user-service,/getUser,9.0
trace00732,span05064,span05063,2025-11-21T15:01:53.251000Z,user-service,/getUser,db-users,/queryUser,49.8
trace00732,span05065,span05063,2025-11-21T15:01:53.251000Z,user-service,/getUser,db-logs,/insertAuthLog,19.2
trace00733,span05066,,2025-11-21T15:01:53.307000Z,api-gateway,/v1/login,auth-service,/verify,10.1
trace00733,span05067,span05066,2025-11-21T15:01:53.317000Z,auth-service,/verify,cache-service,/checkToken,7.2
trace00733,span05068,span05066,2025-11-21T15:01:53.324000Z,auth-service,/verify,user-service,/getUser,13.6
trace00733,span05069,span05068,2025-11-21T15:01:53.338000Z,user-service,/getUser,db-users,/queryUser,17.8
trace00733,span05070,span05068,2025-11-21T15:01:53.338000Z,user-service,/getUser,db-logs,/insertAuthLog,19.0
trace00734,span05071,,2025-11-21T15:01:53.388000Z,api-gateway,/timeline,timeline-service,/getTimeline,13.3
trace00734,span05072,span05071,2025-11-21T15:01:53.401000Z,timeline-service,/getTimeline,post-service,/getUserPosts,27.9
trace00734,span05073,span05072,2025-11-21T15:01:53.429000Z,post-service,/getUserPosts,user-service,/getUser,16.4
trace00734,span05074,span05072,2025-11-21T15:01:53.429000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,16.7
trace00734,span05075,span05073,2025-11-21T15:01:53.445000Z,user-service,/getUser,db-users,/queryUser,32.2
trace00734,span05076,span05072,2025-11-21T15:01:53.429000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,32.4
trace00735,span05077,,2025-11-21T15:01:53.484000Z,api-gateway,/timeline,timeline-service,/getTimeline,15.3
trace00735,span05078,span05077,2025-11-21T15:01:53.499000Z,timeline-service,/getTimeline,post-service,/getUserPosts,21.8
trace00735,span05079,span05078,2025-11-21T15:01:53.521000Z,post-service,/getUserPosts,user-service,/getUser,19.8
trace00735,span05080,span05078,2025-11-21T15:01:53.521000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,14.0
trace00735,span05081,span05079,2025-11-21T15:01:53.541000Z,user-service,/getUser,db-users,/queryUser,26.9
trace00735,span05082,span05078,2025-11-21T15:01:53.521000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,32.7
trace00736,span05083,,2025-11-21T15:01:53.615000Z,api-gateway,/v1/profile,profile-service,/getProfile,17.3
trace00736,span05084,span05083,2025-11-21T15:01:53.632000Z,profile-service,/getProfile,user-service,/getUser,13.6
trace00736,span05085,span05084,2025-11-21T15:01:53.646000Z,user-service,/getUser,db-users,/queryUser,36.9
trace00736,span05086,span05083,2025-11-21T15:01:53.632000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,61.9
trace00736,span05087,span05086,2025-11-21T15:01:53.694000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,52.7
trace00736,span05088,span05086,2025-11-21T15:01:53.694000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,30.1
trace00737,span05089,,2025-11-21T15:01:53.799000Z,api-gateway,/v1/login,auth-service,/verify,20.7
trace00737,span05090,span05089,2025-11-21T15:01:53.820000Z,auth-service,/verify,cache-service,/checkToken,4.2
trace00737,span05091,span05089,2025-11-21T15:01:53.824000Z,auth-service,/verify,user-service,/getUser,9.6
trace00737,span05092,span05091,2025-11-21T15:01:53.834000Z,user-service,/getUser,db-users,/queryUser,29.2
trace00737,span05093,span05091,2025-11-21T15:01:53.834000Z,user-service,/getUser,db-logs,/insertAuthLog,17.6
trace00738,span05094,,2025-11-21T15:01:53.889000Z,api-gateway,/timeline,timeline-service,/getTimeline,27.4
trace00738,span05095,span05094,2025-11-21T15:01:53.916000Z,timeline-service,/getTimeline,post-service,/getUserPosts,29.5
trace00738,span05096,span05095,2025-11-21T15:01:53.946000Z,post-service,/getUserPosts,user-service,/getUser,9.1
trace00738,span05097,span05095,2025-11-21T15:01:53.946000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,12.5
trace00738,span05098,span05096,2025-11-21T15:01:53.955000Z,user-service,/getUser,db-users,/queryUser,37.3
trace00738,span05099,span05095,2025-11-21T15:01:53.946000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,22.9
trace00739,span05100,,2025-11-21T15:01:54.024000Z,api-gateway,/v1/orders,order-service,/createOrder,41.8
trace00739,span05101,span05100,2025-11-21T15:01:54.066000Z,order-service,/createOrder,cart-service,/getCart,19.9
trace00739,span05102,span05100,2025-11-21T15:01:54.066000Z,order-service,/createOrder,payment-service,/authorize,37.2
trace00739,span05103,span05100,2025-11-21T15:01:54.066000Z,order-service,/createOrder,inventory-service,/reserve,38.5
trace00739,span05104,span05101,2025-11-21T15:01:54.086000Z,cart-service,/getCart,db-orders,/insertLineItems,35.8
trace00739,span05105,span05101,2025-11-21T15:01:54.086000Z,cart-service,/getCart,db-cache,/updateCartCache,7.6
trace00739,span05106,span05102,2025-11-21T15:01:54.103000Z,payment-service,/authorize,db-payments,/insertPayment,32.8
trace00739,span05107,span05102,2025-11-21T15:01:54.103000Z,payment-service,/authorize,db-logs,/insertPaymentLog,28.1
trace00739,span05108,span05103,2025-11-21T15:01:54.104000Z,inventory-service,/reserve,db-inventory,/reserveItems,28.3
trace00739,span05109,span05100,2025-11-21T15:01:54.154000Z,order-service,/createOrder,db-orders,/finalizeOrder,39.5
trace00739,span05110,span05100,2025-11-21T15:01:54.154000Z,order-service,/createOrder,db-logs,/insertOrderAudit,12.8
trace00740,span05111,,2025-11-21T15:01:54.281000Z,api-gateway,/v1/orders,order-service,/createOrder,36.3
trace00740,span05112,span05111,2025-11-21T15:01:54.317000Z,order-service,/createOrder,cart-service,/getCart,22.0
trace00740,span05113,span05111,2025-11-21T15:01:54.317000Z,order-service,/createOrder,payment-service,/authorize,37.2
trace00740,span05114,span05111,2025-11-21T15:01:54.317000Z,order-service,/createOrder,inventory-service,/reserve,26.9
trace00740,span05115,span05112,2025-11-21T15:01:54.339000Z,cart-service,/getCart,db-orders,/insertLineItems,29.3
trace00740,span05116,span05112,2025-11-21T15:01:54.339000Z,cart-service,/getCart,db-cache,/updateCartCache,10.9
trace00740,span05117,span05113,2025-11-21T15:01:54.354000Z,payment-service,/authorize,db-payments,/insertPayment,24.5
trace00740,span05118,span05113,2025-11-21T15:01:54.354000Z,payment-service,/authorize,db-logs,/insertPaymentLog,26.6
trace00740,span05119,span05114,2025-11-21T15:01:54.344000Z,inventory-service,/reserve,db-inventory,/reserveItems,28.4
trace00740,span05120,span05111,2025-11-21T15:01:54.404000Z,order-service,/createOrder,db-orders,/finalizeOrder,40.7
trace00740,span05121,span05111,2025-11-21T15:01:54.404000Z,order-service,/createOrder,db-logs,/insertOrderAudit,24.9
trace00741,span05122,,2025-11-21T15:01:54.506000Z,api-gateway,/v1/profile,profile-service,/getProfile,25.5
trace00741,span05123,span05122,2025-11-21T15:01:54.532000Z,profile-service,/getProfile,user-service,/getUser,14.0
trace00741,span05124,span05123,2025-11-21T15:01:54.546000Z,user-service,/getUser,db-users,/queryUser,28.9
trace00741,span05125,span05122,2025-11-21T15:01:54.532000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,64.1
trace00741,span05126,span05125,2025-11-21T15:01:54.596000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,22.3
trace00741,span05127,span05125,2025-11-21T15:01:54.596000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,21.8
trace00742,span05128,,2025-11-21T15:01:54.695000Z,api-gateway,/v1/login,auth-service,/verify,14.4
trace00742,span05129,span05128,2025-11-21T15:01:54.709000Z,auth-service,/verify,cache-service,/checkToken,4.0
trace00742,span05130,span05128,2025-11-21T15:01:54.713000Z,auth-service,/verify,user-service,/getUser,9.4
trace00742,span05131,span05130,2025-11-21T15:01:54.722000Z,user-service,/getUser,db-users,/queryUser,41.7
trace00742,span05132,span05130,2025-11-21T15:01:54.722000Z,user-service,/getUser,db-logs,/insertAuthLog,15.2
trace00743,span05133,,2025-11-21T15:01:54.799000Z,api-gateway,/timeline,timeline-service,/getTimeline,15.0
trace00743,span05134,span05133,2025-11-21T15:01:54.814000Z,timeline-service,/getTimeline,post-service,/getUserPosts,15.3
trace00743,span05135,span05134,2025-11-21T15:01:54.829000Z,post-service,/getUserPosts,user-service,/getUser,16.2
trace00743,span05136,span05134,2025-11-21T15:01:54.829000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,21.2
trace00743,span05137,span05135,2025-11-21T15:01:54.845000Z,user-service,/getUser,db-users,/queryUser,55.9
trace00743,span05138,span05134,2025-11-21T15:01:54.829000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,37.2
trace00744,span05139,,2025-11-21T15:01:54.909000Z,api-gateway,/v1/profile,profile-service,/getProfile,23.4
trace00744,span05140,span05139,2025-11-21T15:01:54.932000Z,profile-service,/getProfile,user-service,/getUser,17.5
trace00744,span05141,span05140,2025-11-21T15:01:54.950000Z,user-service,/getUser,db-users,/queryUser,45.1
trace00744,span05142,span05139,2025-11-21T15:01:54.932000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,61.8
trace00744,span05143,span05142,2025-11-21T15:01:54.994000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,51.8
trace00744,span05144,span05142,2025-11-21T15:01:54.994000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,40.5
trace00745,span05145,,2025-11-21T15:01:55.087000Z,api-gateway,/v1/profile,profile-service,/getProfile,23.3
trace00745,span05146,span05145,2025-11-21T15:01:55.110000Z,profile-service,/getProfile,user-service,/getUser,20.3
trace00745,span05147,span05146,2025-11-21T15:01:55.130000Z,user-service,/getUser,db-users,/queryUser,34.8
trace00745,span05148,span05145,2025-11-21T15:01:55.110000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,49.2
trace00745,span05149,span05148,2025-11-21T15:01:55.159000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,46.9
trace00745,span05150,span05148,2025-11-21T15:01:55.159000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,39.1
trace00746,span05151,,2025-11-21T15:01:55.251000Z,api-gateway,/v1/profile,profile-service,/getProfile,18.3
trace00746,span05152,span05151,2025-11-21T15:01:55.269000Z,profile-service,/getProfile,user-service,/getUser,12.7
trace00746,span05153,span05152,2025-11-21T15:01:55.282000Z,user-service,/getUser,db-users,/queryUser,24.1
trace00746,span05154,span05151,2025-11-21T15:01:55.269000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,23.5
trace00746,span05155,span05154,2025-11-21T15:01:55.293000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,59.7
trace00746,span05156,span05154,2025-11-21T15:01:55.293000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,44.7
trace00747,span05157,,2025-11-21T15:01:55.383000Z,api-gateway,/timeline,timeline-service,/getTimeline,22.7
trace00747,span05158,span05157,2025-11-21T15:01:55.406000Z,timeline-service,/getTimeline,post-service,/getUserPosts,11.8
trace00747,span05159,span05158,2025-11-21T15:01:55.418000Z,post-service,/getUserPosts,user-service,/getUser,20.6
trace00747,span05160,span05158,2025-11-21T15:01:55.418000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,11.4
trace00747,span05161,span05159,2025-11-21T15:01:55.439000Z,user-service,/getUser,db-users,/queryUser,46.6
trace00747,span05162,span05158,2025-11-21T15:01:55.418000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,24.7
trace00748,span05163,,2025-11-21T15:01:55.507000Z,api-gateway,/v1/orders,order-service,/createOrder,37.3
trace00748,span05164,span05163,2025-11-21T15:01:55.544000Z,order-service,/createOrder,cart-service,/getCart,17.8
trace00748,span05165,span05163,2025-11-21T15:01:55.544000Z,order-service,/createOrder,payment-service,/authorize,48.3
trace00748,span05166,span05163,2025-11-21T15:01:55.544000Z,order-service,/createOrder,inventory-service,/reserve,21.7
trace00748,span05167,span05164,2025-11-21T15:01:55.562000Z,cart-service,/getCart,db-orders,/insertLineItems,19.3
trace00748,span05168,span05164,2025-11-21T15:01:55.562000Z,cart-service,/getCart,db-cache,/updateCartCache,10.7
trace00748,span05169,span05165,2025-11-21T15:01:55.592000Z,payment-service,/authorize,db-payments,/insertPayment,30.9
trace00748,span05170,span05165,2025-11-21T15:01:55.592000Z,payment-service,/authorize,db-logs,/insertPaymentLog,12.7
trace00748,span05171,span05166,2025-11-21T15:01:55.566000Z,inventory-service,/reserve,db-inventory,/reserveItems,22.1
trace00748,span05172,span05163,2025-11-21T15:01:55.642000Z,order-service,/createOrder,db-orders,/finalizeOrder,46.2
trace00748,span05173,span05163,2025-11-21T15:01:55.642000Z,order-service,/createOrder,db-logs,/insertOrderAudit,21.6
trace00749,span05174,,2025-11-21T15:01:55.767000Z,api-gateway,/v1/login,auth-service,/verify,27.6
trace00749,span05175,span05174,2025-11-21T15:01:55.795000Z,auth-service,/verify,cache-service,/checkToken,6.6
trace00749,span05176,span05174,2025-11-21T15:01:55.802000Z,auth-service,/verify,user-service,/getUser,17.8
trace00749,span05177,span05176,2025-11-21T15:01:55.820000Z,user-service,/getUser,db-users,/queryUser,33.2
trace00749,span05178,span05176,2025-11-21T15:01:55.820000Z,user-service,/getUser,db-logs,/insertAuthLog,21.6
trace00750,span05179,,2025-11-21T15:01:55.903000Z,api-gateway,/v1/profile,profile-service,/getProfile,27.0
trace00750,span05180,span05179,2025-11-21T15:01:55.930000Z,profile-service,/getProfile,user-service,/getUser,13.2
trace00750,span05181,span05180,2025-11-21T15:01:55.943000Z,user-service,/getUser,db-users,/queryUser,30.0
trace00750,span05182,span05179,2025-11-21T15:01:55.930000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,38.8
trace00750,span05183,span05182,2025-11-21T15:01:55.969000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,39.1
trace00750,span05184,span05182,2025-11-21T15:01:55.969000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,44.3
trace00751,span05185,,2025-11-21T15:01:56.079000Z,api-gateway,/v1/orders,order-service,/createOrder,18.3
trace00751,span05186,span05185,2025-11-21T15:01:56.097000Z,order-service,/createOrder,cart-service,/getCart,16.3
trace00751,span05187,span05185,2025-11-21T15:01:56.097000Z,order-service,/createOrder,payment-service,/authorize,29.9
trace00751,span05188,span05185,2025-11-21T15:01:56.097000Z,order-service,/createOrder,inventory-service,/reserve,25.7
trace00751,span05189,span05186,2025-11-21T15:01:56.113000Z,cart-service,/getCart,db-orders,/insertLineItems,20.3
trace00751,span05190,span05186,2025-11-21T15:01:56.113000Z,cart-service,/getCart,db-cache,/updateCartCache,5.7
trace00751,span05191,span05187,2025-11-21T15:01:56.127000Z,payment-service,/authorize,db-payments,/insertPayment,37.9
trace00751,span05192,span05187,2025-11-21T15:01:56.127000Z,payment-service,/authorize,db-logs,/insertPaymentLog,20.9
trace00751,span05193,span05188,2025-11-21T15:01:56.123000Z,inventory-service,/reserve,db-inventory,/reserveItems,32.5
trace00751,span05194,span05185,2025-11-21T15:01:56.177000Z,order-service,/createOrder,db-orders,/finalizeOrder,22.3
trace00751,span05195,span05185,2025-11-21T15:01:56.177000Z,order-service,/createOrder,db-logs,/insertOrderAudit,16.5
trace00752,span05196,,2025-11-21T15:01:56.285000Z,api-gateway,/timeline,timeline-service,/getTimeline,34.0
trace00752,span05197,span05196,2025-11-21T15:01:56.319000Z,timeline-service,/getTimeline,post-service,/getUserPosts,19.7
trace00752,span05198,span05197,2025-11-21T15:01:56.339000Z,post-service,/getUserPosts,user-service,/getUser,13.3
trace00752,span05199,span05197,2025-11-21T15:01:56.339000Z,post-service,/getUserPosts,db-logs,/insertFeedLog,7.5
trace00752,span05200,span05198,2025-11-21T15:01:56.352000Z,user-service,/getUser,db-users,/queryUser,21.2
trace00752,span05201,span05197,2025-11-21T15:01:56.339000Z,post-service,/getUserPosts,db-analytics,/updateFeedStats,21.9
trace00753,span05202,,2025-11-21T15:01:56.411000Z,api-gateway,/v1/orders,order-service,/createOrder,30.9
trace00753,span05203,span05202,2025-11-21T15:01:56.442000Z,order-service,/createOrder,cart-service,/getCart,21.6
trace00753,span05204,span05202,2025-11-21T15:01:56.442000Z,order-service,/createOrder,payment-service,/authorize,49.6
trace00753,span05205,span05202,2025-11-21T15:01:56.442000Z,order-service,/createOrder,inventory-service,/reserve,42.1
trace00753,span05206,span05203,2025-11-21T15:01:56.464000Z,cart-service,/getCart,db-orders,/insertLineItems,18.3
trace00753,span05207,span05203,2025-11-21T15:01:56.464000Z,cart-service,/getCart,db-cache,/updateCartCache,10.4
trace00753,span05208,span05204,2025-11-21T15:01:56.492000Z,payment-service,/authorize,db-payments,/insertPayment,37.7
trace00753,span05209,span05204,2025-11-21T15:01:56.492000Z,payment-service,/authorize,db-logs,/insertPaymentLog,21.7
trace00753,span05210,span05205,2025-11-21T15:01:56.484000Z,inventory-service,/reserve,db-inventory,/reserveItems,39.5
trace00753,span05211,span05202,2025-11-21T15:01:56.542000Z,order-service,/createOrder,db-orders,/finalizeOrder,31.2
trace00753,span05212,span05202,2025-11-21T15:01:56.542000Z,order-service,/createOrder,db-logs,/insertOrderAudit,17.7
trace00754,span05213,,2025-11-21T15:01:56.627000Z,api-gateway,/v1/profile,profile-service,/getProfile,16.7
trace00754,span05214,span05213,2025-11-21T15:01:56.644000Z,profile-service,/getProfile,user-service,/getUser,25.7
trace00754,span05215,span05214,2025-11-21T15:01:56.670000Z,user-service,/getUser,db-users,/queryUser,38.9
trace00754,span05216,span05213,2025-11-21T15:01:56.644000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,31.8
trace00754,span05217,span05216,2025-11-21T15:01:56.676000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,38.9
trace00754,span05218,span05216,2025-11-21T15:01:56.676000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,24.1
trace00755,span05219,,2025-11-21T15:01:56.750000Z,api-gateway,/v1/profile,profile-service,/getProfile,31.7
trace00755,span05220,span05219,2025-11-21T15:01:56.782000Z,profile-service,/getProfile,user-service,/getUser,17.8
trace00755,span05221,span05220,2025-11-21T15:01:56.800000Z,user-service,/getUser,db-users,/queryUser,24.8
trace00755,span05222,span05219,2025-11-21T15:01:56.782000Z,profile-service,/getProfile,recommendation-service,/getUserRecommendations,43.5
trace00755,span05223,span05222,2025-11-21T15:01:56.826000Z,recommendation-service,/getUserRecommendations,db-recommendation,/queryRecs,41.6
trace00755,span05224,span05222,2025-11-21T15:01:56.826000Z,recommendation-service,/getUserRecommendations,db-analytics,/updateRecStats,25.0
trace00756,span05225,,2025-11-21T15:01:56.914000Z,api-gateway,/v1/profile,profile-service,/getProfile,32.0
trace00756,span05226,span05225,2025-11-21T15:01:56.946000Z,profile-service,/getProfile,user-service,/getUser,15.3
trace00756,span05227,span05226,2025-11-21T15:01:56.961000Z,user-service,/getUser,db-users,/queryUser,41.1
